id,title,date,speaker,emphasis,tags
713,The Level and Distribution of Economic Well-Being,2007-02-06,Chairman Ben S. Bernanke,"{'inflation': 0.0, 'employment': 0.273, 'other': 0.727}","[ThemeTag(paragraph='Income Inequality: The author notes that income inequality has been increasing at varying rates since 1950. Using different measures, researchers have found similar results.', theme='other'), ThemeTag(paragraph='Wage Inequality: Wage inequality has also been increasing since the mid-1970s to early 1980s. The Gini index, a measure of income inequality, shows an increase in family income inequality between 1968 and the early 1990s.', theme='other'), ThemeTag(paragraph='Consumption Inequality: Consumption, as a better measure of standard of living, has become increasingly unequal over time. However, it is less unequally distributed than wages or income.', theme='other'), ThemeTag(paragraph='Wealth Distribution: Wealth is distributed much more unequally than income, with the top 1% holding about 33% of aggregate household net worth.', theme='other'), ThemeTag(paragraph='Taxes and Transfers: Government policies, such as taxes and transfer payments, have a progressive nature and tend to reduce inequality. However, analysis indicates that these policies have not altered the general trend toward greater inequality over time.', theme='other'), ThemeTag(paragraph='Superstars: The concept of ""superstars"" in various fields (e.g., sports, entertainment) has led to an increase in income inequality among top earners.', theme='employment'), ThemeTag(paragraph='Globalization and Job Insecurity: Globalization may have contributed to increased job insecurity for workers in certain industries, such as manufacturing.', theme='employment'), ThemeTag(paragraph='Wealth Fluctuations: Transitory variations in wages and other economic factors can lead to misleading snapshots of inequality.', theme='other'), ThemeTag(paragraph='Education and Economic Mobility: The author emphasizes the importance of education in enhancing economic mobility and reducing income inequality.', theme='employment'), ThemeTag(paragraph='Redistributive Policies: Some redistributive policies, such as taxes and transfer payments, have helped reduce inequality but may not be sufficient to address the underlying trends.', theme='other'), ThemeTag(paragraph='Overall, the text provides a comprehensive overview of income and wealth inequality in the United States, highlighting various factors that contribute to these issues and potential policy responses.', theme='other')]"
187,Economic Outlook and Developments in Mortgage Markets,2007-01-18,Governor Susan Schmidt Bies,"{'inflation': 0.222, 'employment': 0.0, 'other': 0.778}","[ThemeTag(paragraph='Inflation remains above comfort level, with risks still on the upside.', theme='inflation'), ThemeTag(paragraph='Consumers should carefully consider their financial circumstances and shop among lenders and products to find the best option.', theme='other'), ThemeTag(paragraph='Inflation remains a concern.', theme='inflation'), ThemeTag(paragraph='The Fed uses various tools, including consumer testing and behavioral economists, to develop effective disclosures and improve transparency.', theme='other'), ThemeTag(paragraph='Nontraditional mortgages can be complex and may not be suitable for all borrowers; consumers should carefully consider their options and shop among lenders and products.', theme='other'), ThemeTag(paragraph='Lenders have a responsibility to provide clear and balanced information about the benefits and risks of nontraditional mortgage products.', theme='other'), ThemeTag(paragraph='Consumers should engage in shopping for a mortgage and compare loan terms based on their personal circumstances.', theme='other'), ThemeTag(paragraph='Lenders should provide clear and balanced information about nontraditional mortgage products, including potential increases in payment obligations and prepayment penalties.', theme='other'), ThemeTag(paragraph='The Federal Reserve should continue to promote consumer awareness and protection through education and outreach programs.', theme='other')]"
429,Enterprise Risk Management and Mortgage Lending,2007-01-17,Governor Frederic S. Mishkin,"{'inflation': 0.0, 'employment': 0.125, 'other': 0.875}","[ThemeTag(paragraph='Central banks should not put a special emphasis on prices of houses or other assets in the conduct of monetary policy.', theme='other'), ThemeTag(paragraph='Instead of trying to preemptively deal with the bubble, which is almost impossible to do, central banks can take steps to prepare for possible sharp reversals in the prices of homes or other assets to ensure that they will not do serious harm to the economy.', theme='other'), ThemeTag(paragraph='Central banks can take measures to prepare for possible asset price collapses by exploring different scenarios, conducting stress tests, and prudential supervision of the financial system.', theme='other'), ThemeTag(paragraph='Central banks should focus on their dual mandate of stabilizing inflation and employment and not alter policy to have preemptive effects on asset prices.', theme='employment'), ThemeTag(paragraph='Misleading signals about monetary policy objectives', theme='other'), ThemeTag(paragraph=""Weakening public support for the central bank's independence"", theme='other'), ThemeTag(paragraph=""Confusion among the public about the central bank's objectives"", theme='other'), ThemeTag(paragraph='Overall, the speech argues that central banks should maintain a narrow focus on their dual mandate and not try to control asset prices directly, but rather prepare for possible sharp reversals in the prices of homes or other assets by taking proactive measures to mitigate potential negative consequences.', theme='other')]"
1113,Enterprise Risk Management and Mortgage Lending,2007-01-11,Governor Susan Schmidt Bies,"{'inflation': 0.167, 'employment': 0.0, 'other': 0.833}","[ThemeTag(paragraph='Governor Susan Schmidt Bies\n\nAt the National Credit Union Administration 2007 Risk Mitigation Summit', theme='other'), ThemeTag(paragraph='In a broader sense, mortgage lending can present many types of risk for the enterprise as a whole, including credit, market, reputational, legal, and compliance risks.', theme='other'), ThemeTag(paragraph='Subprime mortgages typically carry higher interest rates than prime loans. It is not uncommon to find margins of 600 basis points or more on adjustable rate subprime loans after the expiration of a teaser rate.', theme='inflation'), ThemeTag(paragraph='Supervisors are discussing what can be done to ensure that these types of loans are being originated in a safe and sound manner and that consumers are being provided with clear and balanced information so that they can fully understand the terms and risks of these products.', theme='other'), ThemeTag(paragraph='Clearly, there is always an opportunity to improve upon enterprise risk-management strategies and strengthening the discipline to implement those strategies effectively. But vigilance is critical, too, since problems can sometimes quickly arise in a business line or unit that has presented no past difficulties.', theme='other'), ThemeTag(paragraph='Today I have used the example of mortgage lending to stress the importance of ERM, but there are obviously many other areas to which ERM applies.', theme='other')]"
114,The Economic Outlook,2007-01-08,Vice Chairman Donald L. Kohn,"{'inflation': 0.364, 'employment': 0.273, 'other': 0.364}","[ThemeTag(paragraph='Thank you for inviting me to fill in for Jack Guynn today to discuss the economic outlook for the new year.', theme='other'), ThemeTag(paragraph='Although it got off to a slow start, the expansion was quite strong from mid-2003 through mid-2006.', theme='employment'), ThemeTag(paragraph=""Over that period, a good deal of the slack in our nation's utilization of resources was taken up, and the unemployment rate reached its lowest level in five years."", theme='employment'), ThemeTag(paragraph='To safeguard the gains made over the past quarter century in the achievement of price stability and to promote sustained economic expansion, the Federal Reserve in mid-2004 began removing the considerable monetary accommodation it had earlier put in place.', theme='inflation'), ThemeTag(paragraph=""More recently, led by a sharp pullback in housing activity, economic activity decelerated in the second half of 2006 to a pace that was probably a bit below the long-term rate of growth in our nation's productive capacity."", theme='employment'), ThemeTag(paragraph='At the same time, decreases in energy prices have substantially reduced overall consumer price inflation of late, and core inflation has showed signs of slowing.', theme='inflation'), ThemeTag(paragraph='My expectations for 2007 quite naturally rest on an assessment of how recent trends are likely to play themselves out.', theme='other'), ThemeTag(paragraph='Economic ActivityThe deceleration in economic activity in the second half of 2006 was concentrated in the housing and motor vehicle sectors and in the production of related materials and supplies.', theme='employment'), ThemeTag(paragraph='Uncertainty about where we stand in the housing cycle remains considerable.', theme='other'), ThemeTag(paragraph='In my own judgment, housing starts may be not very far from their trough, but the risks around this outlook still are largely to the downside.', theme='inflation'), ThemeTag(paragraph='While the downturn in housing was steepening during the third and fourth quarters, domestic producers of cars and light trucks slashed output in an effort to reduce their elevated inventories, particularly of light trucks (minivans, SUVs, and pickups).', theme='employment'), ThemeTag(paragraph='Although much of the weakness in industrial production toward the end of 2006 can be readily traced to the housing and motor vehicle sectors, production in other manufacturing industries also softened from September through November.', theme='other'), ThemeTag(paragraph='In my view, however, what we are seeing in the recent information on factory output and capital spending is not the leading edge of general economic weakness but instead an adjustment to a sustained pace of expansion that, necessarily, is less rapid than that from mid-2003 to mid-2006.', theme='other'), ThemeTag(paragraph='New business formations have been steady, and existing firms have reported solid profit margins.', theme='employment'), ThemeTag(paragraph='Most importantly, the data we have in hand suggest that consumer demand for nonhousing goods and services has been well maintained.', theme='other'), ThemeTag(paragraph='One caution is that some of the recent buoyancy in household attitudes and strength in consumer demand also may reflect the unwinding of earlier increases in gasoline prices,', theme='inflation'), ThemeTag(paragraph='Ongoing gains in household consumption and in business capital spending to meet that expected demand and to take advantage of the cost-saving benefits of new technology form the foundation for a moderate pace of economic activity going forward.', theme='other'), ThemeTag(paragraph='InflationI believe that a path for output like the one that I have just described is likely to be associated with a gradual decline in core inflation from the elevated levels of last spring and summer.', theme='inflation'), ThemeTag(paragraph='Importantly, measures of long-term inflation expectations are no higher than they were before the rise in core inflation.', theme='inflation'), ThemeTag(paragraph='So, despite the recent favorable price data, I believe it is still too early to relax our concerns about whether the run-up in price pressures in the spring and summer of last year is truly unwinding and whether it is unwinding rapidly enough to forestall a pickup in inflation expectations.', theme='inflation'), ThemeTag(paragraph='Core inflation is still higher than it was just a year ago, and, as I noted, some of the very recent decline may result from one-time changes in relative prices rather than an easing in underlying inflation pressures.', theme='inflation'), ThemeTag(paragraph=""In sum, conditions appear to be in place for a good year for the U.S. economy, one marked by growth that is moderate and sustainable and by inflation that will be lower than last year's."", theme='other')]"
1195,Central Banking and Bank Supervision in the United States,2007-01-05,Chairman Ben S. Bernanke,"{'inflation': 0.0, 'employment': 0.0, 'other': 1.0}","[ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='other')]"
353,The Chinese Economy: Progress and Challenges,2006-12-15,Chairman Ben S. Bernanke,"{'inflation': 0.111, 'employment': 0.333, 'other': 0.556}","[ThemeTag(paragraph=""China's Economic Performance"", theme='other'), ThemeTag(paragraph='**Rapid Growth**: China has experienced rapid economic growth over the past two decades, with GDP per capita increasing from $250 to $3,000.', theme='other'), ThemeTag(paragraph='**High Productivity Growth**: The country has seen impressive productivity growth rates, higher than those in the United States and other developed economies.', theme='other'), ThemeTag(paragraph='**Global Integration**', theme='other'), ThemeTag(paragraph=""**Trade Expansion**: China's trade expansion has been remarkable, with exports growing from $10 billion to over $700 billion in just two decades."", theme='other'), ThemeTag(paragraph='**FDI Inflows**: Foreign direct investment (FDI) inflows have increased significantly, making China one of the largest recipients of FDI globally.', theme='other'), ThemeTag(paragraph='**China-US Economic Relationship**', theme='employment'), ThemeTag(paragraph='**Trade Interdependence**: The US and China are increasingly interdependent economies, with trade between them growing rapidly.', theme='employment'), ThemeTag(paragraph='**US Exports to China**: Since joining the WTO, US exports to China have more than doubled.', theme='employment'), ThemeTag(paragraph='**Impact on US Economy**: Increased trade with China has boosted US real incomes by allowing US households to purchase consumption goods at lower costs.', theme='employment'), ThemeTag(paragraph='**Global Imbalances and Challenges**', theme='other'), ThemeTag(paragraph=""**China's Saving-Investment Balance**: China's high saving rate and low investment rate contribute significantly to global imbalances."", theme='inflation'), ThemeTag(paragraph='**Energy, Environment, IP Rights**: Both countries face challenges in energy, environmental issues, intellectual property rights, and addressing global imbalances.', theme='other'), ThemeTag(paragraph='**Recommendations for the US and China**', theme='employment'), ThemeTag(paragraph='**Increase National Saving Rates**: The US should increase its national saving rate to address global imbalances.', theme='inflation'), ThemeTag(paragraph='**Avoid Protectionism**: The US should avoid protectionist policies that could harm trade relationships with China.', theme='other'), ThemeTag(paragraph='**Address Global Imbalances**: Both countries should work together to address global imbalances and promote more balanced economic growth.', theme='employment'), ThemeTag(paragraph='**Overall, this report provides a comprehensive analysis of the complex economic relationships between China and the United States, highlighting both the benefits and challenges associated with their interdependence.**', theme='other')]"
365,Monetary Policy and Uncertainty,2006-12-01,Vice Chairman Donald L. Kohn,"{'inflation': 0.2, 'employment': 0.0, 'other': 0.8}","[ThemeTag(paragraph='The speech discusses the challenges that central banks face in making decisions under uncertainty. The speaker argues that uncertainty is pervasive in economic policy-making, and that it arises from various sources, including measurement errors, incomplete or incorrect models of the economy, and the inherent unpredictability of future events.', theme='other'), ThemeTag(paragraph='The speaker notes that traditional approaches to decision-making, such as relying on a single model or indicator, are often insufficient in the face of uncertainty. Instead, policymakers should strive to be cautious and gradual in their responses to economic conditions, taking into account the potential for alternative outcomes and the limitations of their knowledge.', theme='other'), ThemeTag(paragraph='One approach to dealing with uncertainty is through the use of ""robust control,"" which involves choosing policy settings to minimize the maximum possible loss across different models of the economy. This approach can help policymakers to be prepared for extreme or ""tail"" events, such as a sharp decline in inflation or an unexpected economic downturn.', theme='inflation'), ThemeTag(paragraph='The speaker also emphasizes the importance of transparency and communication in decision-making under uncertainty. Central banks should strive to provide clear and consistent guidance on their policy intentions and actions, while also acknowledging the limitations of their knowledge and the potential for alternative outcomes.', theme='other'), ThemeTag(paragraph='Finally, the speech highlights the value of diversity and heterogeneity in policymaking. By bringing together individuals with different views and perspectives, policymakers can arrive at more informed and nuanced decisions, even in the face of uncertainty.', theme='other')]"
41,Welcoming remarks,2006-12-01,Chairman Ben S. Bernanke,"{'inflation': 0.5, 'employment': 0.0, 'other': 0.5}","[ThemeTag(paragraph='The topics represent a good mix of theoretical work as well as empirical work based on both calibration and econometric estimation. You are beginning with two papers that emphasize the importance of inflation expectations.', theme='inflation'), ThemeTag(paragraph='Other papers examine such topics as the application of search theory, the functioning of mortgage markets, the theoretical analysis of optimal monetary policy, and empirical research on price-setting.', theme='other')]"
629,A U.S. Perspective on Basel II Implementation,2006-11-30,Governor Susan Schmidt Bies,"{'inflation': 0.2, 'employment': 0.4, 'other': 0.4}","[ThemeTag(paragraph='The Role of Regulatory CapitalBanking is, and should be, a business in which banks take and manage risks.', theme='other'), ThemeTag(paragraph=""The Federal Reserve's main reason for pursuing the advanced approaches of Basel II is the growing inadequacy of current Basel I regulatory capital rules for the large, internationally active banks that are offering ever more complex and sophisticated products and services."", theme='inflation'), ThemeTag(paragraph=""For similar reasons, U.S. supervisors support the recent Basel/IOSCO revisions to the 1996 Market Risk Amendment (MRA). Since adoption of the MRA, banks' trading activities have become more sophisticated and have given rise to a wider range of risks that are not easily captured in their existing value-at-risk models."", theme='employment'), ThemeTag(paragraph='Recent U.S. DevelopmentsAs most of you know, over two months ago the U.S. banking agencies issued a notice of proposed rulemaking (NPR) relating to Basel II. Concurrently, the agencies issued an NPR on revisions to the MRA.', theme='employment'), ThemeTag(paragraph='A key aspect of Basel II implementation in the United States relates to scope of application. In the United States, Basel II is expected to apply to only a handful of large, complex organizations, which may be concerned about the potential uncertainty surrounding Basel II.', theme='employment'), ThemeTag(paragraph='Implementing Basel II Across CountriesHaving covered the status of U.S. Basel II proposals, I now want to offer a few thoughts about the implementation of Basel II around the globe.', theme='other'), ThemeTag(paragraph='The Federal Reserve continues to be an active participant in supervisory working groups for all large U.S. and foreign banking organizations in the U.S. and we are encouraged by the level of cooperation and pragmatism coming out of these efforts.', theme='employment'), ThemeTag(paragraph='Another key point, when talking about differences across countries, relates to findings from recent Basel II quantitative impact studies (QIS4 and QIS5).', theme='other'), ThemeTag(paragraph=""On balance, the Federal Reserve believes that an appropriately conservative approach to capital adequacy serves the United States' interest in maintaining the safety, soundness, and resiliency of our banking system."", theme='inflation'), ThemeTag(paragraph='ConclusionI believe that forums such as this one are very useful places to discuss actual and potential differences in capital requirements across countries.', theme='other')]"
95,The Economic Outlook,2006-11-28,Chairman Ben S. Bernanke,"{'inflation': 0.143, 'employment': 0.571, 'other': 0.286}","[ThemeTag(paragraph='The US economy has been growing at a moderate pace since the recession ended in 2009. However, growth has slowed down recently due to various factors such as lower-than-expected job creation, sluggish productivity growth, and an increase in shelter costs.', theme='employment'), ThemeTag(paragraph='The headline inflation rate (CPI) has decreased significantly over the past year, mainly due to a decline in energy prices. The core inflation rate (excluding food and energy components), however, remains high at 2.7% over the past twelve months. Core CPI inflation is expected to moderate gradually over the next year or so as some of the factors driving up costs ease.', theme='inflation'), ThemeTag(paragraph='Labor costs have been rising more quickly in recent times, reflecting a tight labor market. If this trend continues, it could lead to higher prices, although firms might absorb some of these increases through reduced profit margins.', theme='employment'), ThemeTag(paragraph='The Federal Reserve has maintained interest rates unchanged for several months now, assessing the effects of previous policy actions and considering the moderating economic growth and slightly lower inflation pressures. The Fed will continue to monitor the inflation situation closely and may take further action against inflation if necessary.', theme='other'), ThemeTag(paragraph='While productivity growth in the nonfarm business sector slowed down recently, the long-term trend is expected to remain favorable due to continued technological progress and diffusion of existing technologies.', theme='employment'), ThemeTag(paragraph=""The growth rate of potential output (maximum sustainable GDP) is expected to moderate slightly over the next few years due to slower labor force growth. The retirement of baby boomers and a decrease in women's participation in the labor force will contribute to this trend."", theme='employment'), ThemeTag(paragraph='Overall, the Fed expects economic growth to remain at a moderate pace, with some moderation in inflation pressures. However, there are uncertainties surrounding the outlook, particularly on productivity growth and inflation risks.', theme='other')]"
34,The Conquest of Worldwide Inflation: Currency Competition and Its Implications for Interest Rates and the Yield Curve,2006-11-16,Governor Randall S. Kroszner,"{'inflation': 0.5, 'employment': 0.0, 'other': 0.5}","[ThemeTag(paragraph='The conquest of worldwide inflation refers to the significant decrease in inflation rates across countries over the past decade, from an average annual inflation rate of around 10% in the early 1970s to less than 3% in 2005. This achievement has been attributed to a combination of factors, including:', theme='inflation'), ThemeTag(paragraph='The consequences of this conquest include:', theme='other'), ThemeTag(paragraph='However, there are risks that could undermine this progress, including:', theme='other'), ThemeTag(paragraph='To maintain progress on the conquest of worldwide inflation, it is essential to:', theme='inflation')]"
46,Monetary Aggregates and Monetary Policy at the Federal Reserve: A Historical Perspective,2006-11-10,Chairman Ben S. Bernanke,"{'inflation': 0.182, 'employment': 0.0, 'other': 0.818}","[ThemeTag(paragraph='The article discusses the concept of money supply and its measurement in the United States. It describes how the Federal Reserve has measured various monetary aggregates over time, including M1 (currency and demand deposits), M2 (M1 plus savings accounts and small time deposits), and M3 (M2 plus large time deposits).', theme='other'), ThemeTag(paragraph='The article also explains how the measurement of money supply has evolved over time, with changes in definitions and data collection practices. It notes that the Federal Reserve has dropped some monetary aggregates from its publications, such as M4 and M5.', theme='other'), ThemeTag(paragraph=""Furthermore, the article highlights the challenges faced by policymakers in using monetary aggregates to inform their decisions. It mentions that monetarists have criticized the use of multiple targets instead of a single objective, and that 'base drift' has occurred when the growth of one or more monetary aggregates exceeds the upper end of the Federal Reserve's target range."", theme='inflation'), ThemeTag(paragraph='The article concludes by noting that the measurement of money supply remains an important issue for policymakers, but it is not always easy to get a clear picture of the relationship between money and economic activity. It suggests that other factors, such as changes in regulations or financial innovations, can affect the money demand and make it difficult to identify the underlying relationship.', theme='other'), ThemeTag(paragraph='As for the specific question of defining money supply, the article does not provide a clear answer. However, based on the information provided, here are some possible definitions:', theme='other'), ThemeTag(paragraph='1. M1: Currency and demand deposits at commercial banks.', theme='other'), ThemeTag(paragraph='2. M2: M1 plus savings accounts and small time deposits at commercial banks.', theme='other'), ThemeTag(paragraph='3. M3: M2 plus large time deposits, and deposits at mutual savings banks, savings and loans, and credit unions.', theme='other'), ThemeTag(paragraph='Note that these definitions are based on the 1976 definition of monetary aggregates, which is equivalent to the current definition of M3.', theme='other'), ThemeTag(paragraph='As for the more general question of what constitutes money supply, there is no one-size-fits-all answer. However, a common definition used in economics is:', theme='other'), ThemeTag(paragraph='Money supply refers to the total amount of money available in an economy at any given time, including currency and bank deposits that can be easily converted into cash.', theme='inflation')]"
1010,The Evolving Role of the Federal Reserve Banks,2006-11-03,Vice Chairman Donald L. Kohn,"{'inflation': 0.25, 'employment': 0.333, 'other': 0.417}","[ThemeTag(paragraph='The ongoing transformation of our retail payments system, resulting from shifts in consumer behavior and rapid industry innovation, has directly affected the operations of the Reserve Banks.', theme='inflation'), ThemeTag(paragraph='Since 1999, the number of checks collected through the Reserve Banks has fallen by about 30 percent.', theme='employment'), ThemeTag(paragraph='However, in laying out the governance structure for the Reserve Banks, Congress adopted several significant departures from the standard business corporation model.', theme='other'), ThemeTag(paragraph='The Reserve Banks have found it more efficient to have a few central offices perform certain internal support and back-office services--such as managing information technology and payroll--rather than having each Bank conduct them individually.', theme='employment'), ThemeTag(paragraph='In response, the Reserve Banks will have to reduce even further the number of offices processing checks.', theme='inflation'), ThemeTag(paragraph='We will be taking advantage of those opportunities.', theme='other'), ThemeTag(paragraph='The Monetary Control Act, enacted in 1980, requires the Federal Reserve to set fees for providing certain payment services to depository institutions.', theme='other'), ThemeTag(paragraph='I think that it will. But my reasons for thinking so have little to do with the delivery of services to depository institutions.', theme='employment'), ThemeTag(paragraph='Most important, this status enables the Reserve Banks to bring informed, diverse views to our policy deliberations.', theme='other'), ThemeTag(paragraph='Their reports often illuminate the reasons for the data we are receiving, thereby helping us anticipate what will come next.', theme='inflation'), ThemeTag(paragraph='The presidents and other senior Reserve Bank officials bring similar strengths to our discussions of other types of policies.', theme='employment'), ThemeTag(paragraph='Their close relationship to their communities is important as we administer consumer-protection statutes and work to foster fair and open access to credit and greater public understanding of available financial services.', theme='other')]"
1012,The Economic Outlook,2006-11-02,Governor Susan S. Bies,"{'inflation': 0.25, 'employment': 0.25, 'other': 0.5}","[ThemeTag(paragraph='Despite the recent slowing in output, however, resource utilization remains relatively high by historical standards and thus continues to be a potential source of upward pressure on inflation.', theme='inflation'), ThemeTag(paragraph='As a consequence, the elements now appear to be in place for some easing of resource utilization rates over the next year or so and a reduction in inflationary pressures.', theme='inflation'), ThemeTag(paragraph='Despite the 4-1/4 percentage point increase in short-term interest rates over the past two years, the interest rate on a thirty-year fixed-rate mortgage has increased only about 1/2 percentage point, and borrowing costs continue to be relatively low.', theme='other'), ThemeTag(paragraph='For instance, employment has been growing smartly in nonresidential construction, even as it has shrunk in the residential sector.', theme='employment'), ThemeTag(paragraph='In particular, consumption likely was restrained earlier this year by the rise in energy prices, which took a large bite out of household budgets.', theme='other'), ThemeTag(paragraph='As best we can judge, inflation expectations appear to be well contained: Measures of longer-term inflation expectations, based on surveys and on a comparison of yields on nominal and inflation-indexed government debt, have remained within the ranges in which they have fluctuated in recent years.', theme='inflation'), ThemeTag(paragraph='The unemployment rate declined steadily between the second half of 2003 and the beginning of 2006 and has stood at a relatively low 4.7 percent for the past six months.', theme='employment'), ThemeTag(paragraph='Thus, with the aging of the boomers, a large share of the population is entering the low-participation years, which will tend to pull down the aggregate labor force participation rate.', theme='other'), ThemeTag(paragraph='The changing age distribution—primarily the aging of the baby boomers—is expected to lower the participation rate by about 0.2 percentage point next year and continue to lower it over the next several years.', theme='other'), ThemeTag(paragraph='Unfortunately, there is still much we do not understand about the increase in the participation rates of older workers, so it is difficult to predict how much their participation will rise in the future.', theme='other'), ThemeTag(paragraph='Similarly, changes in the expected growth rate of the labor force affect our interpretation of the monthly employment data.', theme='employment'), ThemeTag(paragraph='On balance, despite the outlook for continued solid longer-run productivity growth, the slowing in trend labor force growth will likely yield a modest deceleration the growth of potential output.', theme='other')]"
1064,Community Development Financial Institutions: Promoting Economic Growth and Opportunity,2006-11-01,Chairman Ben S. Bernanke,"{'inflation': 0.0, 'employment': 0.0, 'other': 1.0}","[ThemeTag(paragraph='CDFIs play a crucial role in providing financial services to low-income individuals, minority-owned businesses, and other underserved groups.', theme='other'), ThemeTag(paragraph='CDFIs add significant economic value by leveraging their local knowledge and specialized financial expertise to complement market forces.', theme='other'), ThemeTag(paragraph='Data suggests that community development lending can be profitable for private-market participants, including banks.', theme='other'), ThemeTag(paragraph='The mission of CDFIs is to make themselves unnecessary, but their accumulated knowledge and goodwill in local communities will continue to make them relevant.', theme='other'), ThemeTag(paragraph='CDFIs may help reduce loan pricing disadvantages faced by minority groups by offering alternatives to conventional subprime lending.', theme='other'), ThemeTag(paragraph='CDFIs have demonstrated an ability to adapt their business strategies to evolving markets, expanding their role as information brokers and developing new products and services.', theme='other'), ThemeTag(paragraph='Overall, the passage highlights the importance of CDFIs in promoting economic development and access to credit for underserved communities, and suggests that they will continue to play a vital role in this effort.', theme='other')]"
719,Bank Regulation and Supervision: Balancing Benefits and Costs,2006-10-16,Chairman Ben S. Bernanke,"{'inflation': 0.0, 'employment': 0.333, 'other': 0.667}","[ThemeTag(paragraph=""This speech by a high-ranking official from the Federal Reserve provides an overview of the agency's approach to regulatory and supervisory policies, highlighting the importance of minimizing social costs while maximizing social benefits."", theme='other'), ThemeTag(paragraph='**Main Points:**\n1.  **Bank Regulation**: The speaker emphasizes that good regulatory and supervisory policies should implement congressional intent in ways that maximize social benefits and minimize social costs.', theme='other'), ThemeTag(paragraph='2.  **Regulatory Relief Act of 2006**: The speech highlights the importance of the Financial Services Regulatory Relief Act, which includes provisions to allow the Federal Reserve to pay interest on required reserve balances, lower the ratio of required reserves to transaction accounts, and increase the asset threshold for extended examination cycles.', theme='other'), ThemeTag(paragraph=""3.  **Community Reinvestment Act (CRA)**: The speaker discusses the CRA's goal of inducing banking institutions to invest in acquiring knowledge and expertise needed to find profitable lending opportunities in lower-income neighborhoods."", theme='employment'), ThemeTag(paragraph='4.  **Regulatory Burden**: The speech emphasizes that the regulatory burden on banks is an important component of social costs, which should be minimized while implementing congressional intent.', theme='other'), ThemeTag(paragraph='**Key Takeaways:**\n1.  Regulatory policies should prioritize minimizing social costs while maximizing social benefits.', theme='other'), ThemeTag(paragraph='2.  Bank regulation can play a crucial role in promoting economic development and expanding home ownership.', theme='employment'), ThemeTag(paragraph='3.  The CRA has been successful in encouraging banks to invest in lower-income neighborhoods, but there are opportunities for improvement.', theme='other'), ThemeTag(paragraph=""**References:**\nAvery et al.'s study (2005) provides insights into the effects of CRA regulations on community banks and thrifts, highlighting the potential benefits of exempting more institutions from data-reporting requirements."", theme='employment')]"
602,A U.S. Supervisor's Perspective on Current Banking Issues,2006-10-11,Governor Susan Schmidt Bies,"{'inflation': 0.2, 'employment': 0.4, 'other': 0.4}","[ThemeTag(paragraph='Assessing Recent Conditions', theme='employment'), ThemeTag(paragraph='Despite a number of notable shocks, financial markets have generally remained stable in recent years.', theme='other'), ThemeTag(paragraph='The natural follow-on from any central banker or supervisor to such a positive description of financial conditions is predictable:', theme='employment'), ThemeTag(paragraph='CRE Concentration Risk', theme='inflation'), ThemeTag(paragraph='U.S. regulators recently issued for comment proposed new guidance for examiners on CRE.', theme='inflation'), ThemeTag(paragraph='Improving Bank Capital Measures', theme='other'), ThemeTag(paragraph='By now most of you are aware that last month the U.S. banking agencies released their latest proposals with respect to Basel II and are now seeking comment on those proposals.', theme='employment'), ThemeTag(paragraph='Given the international composition of this audience, I want to offer a few thoughts about the cross-border issues related to Basel II implementation.', theme='other'), ThemeTag(paragraph='Enterprise Compliance Risk Management and BSA/AMLI would now like to turn to another area of the financial sector that regulators are focused on:', theme='employment'), ThemeTag(paragraph='An integrated approach to compliance-risk management can be particularly effective for U.S. Bank Secrecy Act and anti-money-laundering (BSA/AML) compliance.', theme='other'), ThemeTag(paragraph='We are also working on an international basis to advance sound principles for compliance risk management.', theme='employment'), ThemeTag(paragraph='Consumer Protection', theme='other'), ThemeTag(paragraph='Recent advances in risk management and financial instruments have allowed financial institutions to offer a variety of new products to a wider range of customers.', theme='inflation'), ThemeTag(paragraph='The Federal Reserve is committed to improving the information consumers receive about these products, including improving the disclosures required under the U.S. Truth in Lending Act.', theme='other'), ThemeTag(paragraph='Conclusion', theme='employment')]"
